,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.sf,loudness_direction_basis.sfp,loudness_direction_basis.f,loudness_direction_basis.loudness_incr,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1281,1281,46.0,2.0,1.0,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,221.0,0.8911290168762207,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.8911290168762207,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,63.0,46.0,17.0
1282,1282,55.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,221.0,0.8911290168762207,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8911290168762207,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,63.0,46.0,17.0
1283,1283,58.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,221.0,0.8911290168762207,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8911290168762207,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,63.0,46.0,17.0
1284,1284,63.0,2.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,221.0,0.8911290168762207,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8911290168762207,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,63.0,46.0,17.0
1285,1285,56.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,221.5,0.8931451439857483,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.8931451439857483,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,56.0,9.0
1286,1286,62.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,221.5,0.8931451439857483,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8931451439857483,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,56.0,9.0
1287,1287,65.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,221.5,0.8931451439857483,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8931451439857483,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,56.0,9.0
1288,1288,51.0,0.0,1.0,3,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,222.0,0.8951612710952759,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.8951612710952759,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,65.0,51.0,14.0
1289,1289,56.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,222.0,0.8951612710952759,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.8951612710952759,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,65.0,51.0,14.0
1290,1290,62.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,222.0,0.8951612710952759,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8951612710952759,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,65.0,51.0,14.0
1291,1291,65.0,0.0,0.75,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,222.0,0.8951612710952759,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8951612710952759,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,65.0,51.0,14.0
1292,1292,66.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,222.75,0.8981854915618896,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8981854915618896,2.2,1.7999999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1293,1293,51.0,1.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,223.0,0.899193525314331,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.899193525314331,2.9333333333333336,1.0666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,67.0,51.0,16.0
1294,1294,55.0,1.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,223.0,0.899193525314331,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.899193525314331,2.9333333333333336,1.0666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,67.0,51.0,16.0
1295,1295,63.0,1.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,223.0,0.899193525314331,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.899193525314331,2.9333333333333336,1.0666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,67.0,51.0,16.0
1296,1296,67.0,1.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,223.0,0.899193525314331,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.899193525314331,2.9333333333333336,1.0666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,67.0,51.0,16.0
1297,1297,63.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,223.25,0.9002016186714172,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.9002016186714172,3.6666666666666665,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
1298,1298,67.0,1.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.5,0.9012096524238586,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9012096524238586,2.142857142857143,1.8571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,82.0,67.0,15.0
1299,1299,75.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.5,0.9012096524238586,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9012096524238586,2.142857142857143,1.8571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,82.0,67.0,15.0
1300,1300,82.0,1.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.5,0.9012096524238586,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.9012096524238586,2.142857142857143,1.8571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,82.0,67.0,15.0
1301,1301,70.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.75,0.9022177457809448,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.9022177457809448,0.45238095238095233,1.5476190476190477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1302,1302,68.0,2.0,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.0,0.9032257795333862,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.9032257795333862,0.7619047619047619,1.2380952380952381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,82.0,68.0,14.0
1303,1303,77.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.0,0.9032257795333862,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.9032257795333862,0.7619047619047619,1.2380952380952381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,82.0,68.0,14.0
1304,1304,82.0,2.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.0,0.9032257795333862,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.9032257795333862,0.7619047619047619,1.2380952380952381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,82.0,68.0,14.0
1305,1305,67.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.25,0.9042338728904724,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9042338728904724,1.0714285714285714,0.9285714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1306,1306,65.0,2.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.5,0.9052419066429138,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9052419066429138,1.380952380952381,0.6190476190476192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,82.0,65.0,17.0
1307,1307,79.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.5,0.9052419066429138,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.9052419066429138,1.380952380952381,0.6190476190476192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,82.0,65.0,17.0
1308,1308,82.0,2.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.5,0.9052419066429138,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.9052419066429138,1.380952380952381,0.6190476190476192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,82.0,65.0,17.0
1309,1309,63.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.75,0.90625,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.90625,1.6904761904761902,0.30952380952380965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
1310,1310,62.0,0.0,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.0,0.9072580933570862,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.9072580933570862,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,82.0,62.0,20.0
1311,1311,80.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.0,0.9072580933570862,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.9072580933570862,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,82.0,62.0,20.0
1312,1312,82.0,0.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.0,0.9072580933570862,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.9072580933570862,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,82.0,62.0,20.0
1313,1313,65.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.25,0.9082661271095276,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9082661271095276,0.08333333333333333,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1314,1314,68.0,0.5,0.25,3,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.5,0.9092742204666138,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.9092742204666138,0.16666666666666666,1.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,68.0,14.0
1315,1315,82.0,0.5,0.125,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.5,0.9092742204666138,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.9092742204666138,0.16666666666666666,1.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,68.0,14.0
1316,1316,84.0,0.625,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.625,0.9097782373428345,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.9097782373428345,0.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1317,1317,67.0,0.75,0.25,3,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.75,0.9102822542190552,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9102822542190552,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,67.0,15.0
1318,1318,82.0,0.75,0.125,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.75,0.9102822542190552,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.9102822542190552,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,67.0,15.0
1319,1319,81.0,0.875,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.875,0.9107862710952759,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.9107862710952759,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1320,1320,65.0,1.0,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.0,0.9112903475761414,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9112903475761414,0.8333333333333333,1.1666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,65.0,17.0
1321,1321,82.0,1.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.0,0.9112903475761414,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.9112903475761414,0.8333333333333333,1.1666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,65.0,17.0
1322,1322,63.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.25,0.9122983813285828,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.9122983813285828,1.1666666666666665,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
1323,1323,62.0,1.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.5,0.913306474685669,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.913306474685669,1.5,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,82.0,62.0,20.0
1324,1324,74.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.5,0.913306474685669,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.913306474685669,1.5,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,82.0,62.0,20.0
1325,1325,82.0,1.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.5,0.913306474685669,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.913306474685669,1.5,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,82.0,62.0,20.0
1326,1326,60.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.75,0.9143145084381104,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9143145084381104,0.9166666666666665,2.0833333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1327,1327,58.0,2.0,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.0,0.9153226017951965,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.9153226017951965,1.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,84.0,58.0,26.0
1328,1328,75.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.0,0.9153226017951965,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9153226017951965,1.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,84.0,58.0,26.0
1329,1329,84.0,2.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.0,0.9153226017951965,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.9153226017951965,1.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,84.0,58.0,26.0
1330,1330,60.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.25,0.9163306355476379,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9163306355476379,1.75,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1331,1331,56.0,2.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.5,0.9173387289047241,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.9173387289047241,2.1666666666666665,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,86.0,56.0,30.0
1332,1332,77.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.5,0.9173387289047241,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.9173387289047241,2.1666666666666665,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,86.0,56.0,30.0
1333,1333,86.0,2.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.5,0.9173387289047241,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.9173387289047241,2.1666666666666665,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,86.0,56.0,30.0
1334,1334,58.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.75,0.9183467626571655,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.9183467626571655,2.583333333333333,0.41666666666666685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1335,1335,55.0,0.0,0.25,3,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228.0,0.9193548560142517,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9193548560142517,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,87.0,55.0,32.0
1336,1336,75.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228.0,0.9193548560142517,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9193548560142517,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,87.0,55.0,32.0
1337,1337,87.0,0.0,0.625,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228.0,0.9193548560142517,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.9193548560142517,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,87.0,55.0,32.0
