,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1563,1563,72.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,309.75,0.7782663106918335,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7782663106918335,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1564,1564,55.0,2.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,310.0,0.7788944840431213,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.7788944840431213,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,55.0,16.0
1565,1565,71.0,2.0,1.0,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,310.0,0.7788944840431213,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.7788944840431213,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,55.0,16.0
1566,1566,67.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,310.25,0.7795225977897644,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7795225977897644,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1567,1567,66.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,310.5,0.7801507711410522,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.7801507711410522,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1568,1568,67.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,310.75,0.7807788848876953,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7807788848876953,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1569,1569,52.0,3.0,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,311.0,0.7814070582389832,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7814070582389832,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,52.0,15.0
1570,1570,67.0,3.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,311.0,0.7814070582389832,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7814070582389832,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,52.0,15.0
1571,1571,60.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,311.25,0.7820351719856262,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7820351719856262,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1572,1572,59.0,3.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,311.5,0.7826633453369141,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.7826633453369141,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,59.0,8.0
1573,1573,67.0,3.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,311.5,0.7826633453369141,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7826633453369141,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,59.0,8.0
1574,1574,60.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,311.75,0.7832914590835571,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7832914590835571,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1575,1575,53.0,0.0,0.25,4,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,312.0,0.7839195728302002,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.7839195728302002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,53.0,16.0
1576,1576,69.0,0.0,0.75,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,312.0,0.7839195728302002,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7839195728302002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,53.0,16.0
1577,1577,60.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,312.25,0.784547746181488,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.784547746181488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1578,1578,59.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,312.5,0.7851758599281311,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.7851758599281311,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1579,1579,60.0,0.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,312.75,0.785804033279419,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.785804033279419,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,60.0,11.0
1580,1580,71.0,0.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,312.75,0.785804033279419,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.785804033279419,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,60.0,11.0
1581,1581,53.0,1.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,313.0,0.786432147026062,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.786432147026062,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,53.0,21.0
1582,1582,72.0,1.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,313.0,0.786432147026062,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.786432147026062,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,53.0,21.0
1583,1583,74.0,1.0,0.0,4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,313.0,0.786432147026062,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.786432147026062,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,53.0,21.0
1584,1584,60.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,313.25,0.7870603203773499,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7870603203773499,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1585,1585,59.0,1.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,313.5,0.7876884341239929,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.7876884341239929,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,59.0,12.0
1586,1586,71.0,1.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,313.5,0.7876884341239929,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.7876884341239929,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,59.0,12.0
1587,1587,60.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,313.75,0.7883166074752808,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7883166074752808,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,60.0,9.0
1588,1588,69.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,313.75,0.7883166074752808,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7883166074752808,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,60.0,9.0
1589,1589,52.0,2.0,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,314.0,0.7889447212219238,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7889447212219238,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,52.0,15.0
1590,1590,67.0,2.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,314.0,0.7889447212219238,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7889447212219238,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,52.0,15.0
1591,1591,60.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,314.25,0.7895728349685669,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7895728349685669,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1592,1592,59.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,314.5,0.7902010083198547,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.7902010083198547,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1593,1593,60.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,314.75,0.7908291220664978,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7908291220664978,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1594,1594,48.0,3.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,315.0,0.7914572954177856,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.7914572954177856,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,48.0,19.0
1595,1595,67.0,3.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,315.0,0.7914572954177856,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7914572954177856,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,48.0,19.0
1596,1596,60.0,3.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,315.25,0.7920854091644287,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7920854091644287,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,60.0,4.0
1597,1597,64.0,3.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,315.25,0.7920854091644287,0.5039370078740157,0.25395250790501583,0.127976066975756,0.7920854091644287,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,60.0,4.0
1598,1598,59.0,3.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,315.5,0.7927135825157166,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.7927135825157166,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,59.0,8.0
1599,1599,67.0,3.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,315.5,0.7927135825157166,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7927135825157166,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,59.0,8.0
1600,1600,60.0,3.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,315.75,0.7933416962623596,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7933416962623596,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,60.0,4.0
1601,1601,64.0,3.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,315.75,0.7933416962623596,0.5039370078740157,0.25395250790501583,0.127976066975756,0.7933416962623596,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,60.0,4.0
1602,1602,53.0,0.0,0.25,4,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,316.0,0.7939698696136475,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.7939698696136475,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,53.0,16.0
1603,1603,69.0,0.0,0.75,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,316.0,0.7939698696136475,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7939698696136475,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,53.0,16.0
1604,1604,60.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,316.25,0.7945979833602905,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7945979833602905,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1605,1605,59.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,316.5,0.7952261567115784,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.7952261567115784,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1606,1606,60.0,0.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,316.75,0.7958542704582214,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7958542704582214,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,60.0,11.0
1607,1607,71.0,0.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,316.75,0.7958542704582214,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.7958542704582214,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,60.0,11.0
1608,1608,53.0,1.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,317.0,0.7964823842048645,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.7964823842048645,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,53.0,21.0
1609,1609,72.0,1.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,317.0,0.7964823842048645,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7964823842048645,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,53.0,21.0
1610,1610,74.0,1.0,0.0,4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,317.0,0.7964823842048645,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7964823842048645,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,53.0,21.0
1611,1611,60.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,317.25,0.7971105575561523,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7971105575561523,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1612,1612,59.0,1.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,317.5,0.7977386713027954,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.7977386713027954,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,59.0,12.0
1613,1613,71.0,1.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,317.5,0.7977386713027954,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.7977386713027954,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,59.0,12.0
1614,1614,60.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,317.75,0.7983668446540833,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7983668446540833,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,60.0,9.0
1615,1615,69.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,317.75,0.7983668446540833,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7983668446540833,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,60.0,9.0
1616,1616,52.0,2.0,1.0,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,318.0,0.7989949584007263,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7989949584007263,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,52.0,15.0
1617,1617,67.0,2.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,318.0,0.7989949584007263,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7989949584007263,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,52.0,15.0
1618,1618,72.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,318.25,0.7996231317520142,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7996231317520142,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1619,1619,76.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,318.5,0.8002512454986572,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8002512454986572,0.14285714285714285,0.8571428571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1620,1620,74.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,318.75,0.8008794188499451,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8008794188499451,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1621,1621,72.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,319.0,0.8015075325965881,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8015075325965881,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1622,1622,71.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,319.25,0.802135705947876,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.802135705947876,0.5714285714285714,0.4285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1623,1623,61.0,3.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,319.5,0.802763819694519,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.802763819694519,0.7142857142857142,1.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,61.0,8.0
