,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1441,1441,76.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,356.75,0.8296511769294739,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8296511769294739,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1442,1442,60.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,357.0,0.830232560634613,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.830232560634613,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,60.0,12.0
1443,1443,72.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,357.0,0.830232560634613,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.830232560634613,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,60.0,12.0
1444,1444,48.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,357.25,0.8308139443397522,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.8308139443397522,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
1445,1445,46.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,357.5,0.8313953280448914,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.8313953280448914,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
1446,1446,48.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,357.75,0.8319767713546753,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.8319767713546753,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
1447,1447,45.0,1.0,0.25,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,358.0,0.8325581550598145,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.8325581550598145,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,45.0,31.0
1448,1448,64.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,358.0,0.8325581550598145,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8325581550598145,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,45.0,31.0
1449,1449,76.0,1.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,358.0,0.8325581550598145,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8325581550598145,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,45.0,31.0
1450,1450,46.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,358.25,0.8331395387649536,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.8331395387649536,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
1451,1451,43.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,358.5,0.8337209224700928,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.8337209224700928,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
1452,1452,45.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,358.75,0.8343023061752319,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.8343023061752319,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
1453,1453,41.0,2.0,0.25,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,359.0,0.8348837494850159,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.8348837494850159,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,41.0,40.0
1454,1454,69.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,359.0,0.8348837494850159,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8348837494850159,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,41.0,40.0
1455,1455,81.0,2.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,359.0,0.8348837494850159,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8348837494850159,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,41.0,40.0
1456,1456,43.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,359.25,0.835465133190155,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.835465133190155,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
1457,1457,40.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,359.5,0.8360465168952942,0.31496062992125984,0.0992001984003968,0.03124415697650293,0.8360465168952942,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0
1458,1458,41.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,359.75,0.8366279006004333,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.8366279006004333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0
1459,1459,38.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,360.0,0.8372092843055725,0.2992125984251969,0.08952817905635811,0.0267879590877292,0.8372092843055725,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,38.0,12.0
1460,1460,50.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,360.0,0.8372092843055725,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8372092843055725,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,38.0,12.0
1461,1461,81.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,360.25,0.8377906680107117,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8377906680107117,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1462,1462,79.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,360.5,0.8383721113204956,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8383721113204956,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1463,1463,81.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,360.75,0.8389534950256348,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8389534950256348,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1464,1464,77.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,361.0,0.8395348787307739,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8395348787307739,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1465,1465,64.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,361.25,0.8401162624359131,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8401162624359131,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,64.0,15.0
1466,1466,79.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,361.25,0.8401162624359131,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8401162624359131,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,64.0,15.0
1467,1467,60.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,361.5,0.8406976461410522,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8406976461410522,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,60.0,16.0
1468,1468,76.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,361.5,0.8406976461410522,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8406976461410522,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,60.0,16.0
1469,1469,62.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,361.75,0.8412790894508362,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8412790894508362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,62.0,15.0
1470,1470,77.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,361.75,0.8412790894508362,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8412790894508362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,62.0,15.0
1471,1471,58.0,2.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,362.0,0.8418604731559753,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8418604731559753,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,58.0,16.0
1472,1472,74.0,2.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,362.0,0.8418604731559753,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8418604731559753,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,58.0,16.0
1473,1473,60.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,362.25,0.8424418568611145,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8424418568611145,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,60.0,16.0
1474,1474,76.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,362.25,0.8424418568611145,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8424418568611145,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,60.0,16.0
1475,1475,57.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,362.5,0.8430232405662537,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8430232405662537,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,57.0,15.0
1476,1476,72.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,362.5,0.8430232405662537,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8430232405662537,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,57.0,15.0
1477,1477,58.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,362.75,0.8436046242713928,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8436046242713928,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,58.0,16.0
1478,1478,74.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,362.75,0.8436046242713928,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8436046242713928,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,58.0,16.0
1479,1479,55.0,0.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,363.0,0.8441860675811768,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8441860675811768,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,55.0,15.0
1480,1480,70.0,0.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,363.0,0.8441860675811768,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8441860675811768,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,55.0,15.0
1481,1481,57.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,363.25,0.8447674512863159,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8447674512863159,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,57.0,15.0
1482,1482,72.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,363.25,0.8447674512863159,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8447674512863159,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,57.0,15.0
1483,1483,53.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,363.5,0.8453488349914551,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.8453488349914551,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,53.0,16.0
1484,1484,69.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,363.5,0.8453488349914551,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8453488349914551,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,53.0,16.0
1485,1485,55.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,363.75,0.8459302186965942,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8459302186965942,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,55.0,15.0
1486,1486,70.0,0.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,363.75,0.8459302186965942,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8459302186965942,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,55.0,15.0
1487,1487,52.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,364.0,0.8465116024017334,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8465116024017334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,52.0,15.0
1488,1488,67.0,1.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,364.0,0.8465116024017334,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8465116024017334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,52.0,15.0
1489,1489,53.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,364.25,0.8470930457115173,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.8470930457115173,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,53.0,16.0
1490,1490,69.0,1.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,364.25,0.8470930457115173,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8470930457115173,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,53.0,16.0
1491,1491,50.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,364.5,0.8476744294166565,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8476744294166565,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,50.0,15.0
1492,1492,65.0,1.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,364.5,0.8476744294166565,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8476744294166565,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,50.0,15.0
1493,1493,52.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,364.75,0.8482558131217957,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8482558131217957,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,52.0,15.0
1494,1494,67.0,1.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,364.75,0.8482558131217957,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8482558131217957,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,52.0,15.0
1495,1495,48.0,2.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,365.0,0.8488371968269348,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.8488371968269348,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,48.0,16.0
1496,1496,64.0,2.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,365.0,0.8488371968269348,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8488371968269348,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,48.0,16.0
1497,1497,50.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,365.25,0.849418580532074,0.3937007874015748,0.15500031000062,0.06102374409473228,0.849418580532074,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,50.0,15.0
1498,1498,65.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,365.25,0.849418580532074,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.849418580532074,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,50.0,15.0
1499,1499,46.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,365.5,0.8500000238418579,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.8500000238418579,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,46.0,16.0
1500,1500,62.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,365.5,0.8500000238418579,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8500000238418579,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,46.0,16.0
1501,1501,48.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,365.75,0.8505814075469971,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.8505814075469971,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,48.0,16.0
1502,1502,64.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,365.75,0.8505814075469971,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8505814075469971,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,48.0,16.0
