,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.fp,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
2083,2083,48.0,3.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,503.5,0.765553891658783,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.765553891658783,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
2084,2084,50.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,503.75,0.7659332156181335,0.3937007874015748,0.15500031000062,0.06102374409473228,0.7659332156181335,0.875,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
2085,2085,46.0,0.0,1.0,4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,504.0,0.7663125991821289,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.7663125991821289,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,77.0,46.0,31.0
2086,2086,65.0,0.0,1.5,4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,504.0,0.7663125991821289,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7663125991821289,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,77.0,46.0,31.0
2087,2087,70.0,0.0,1.5,4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,504.0,0.7663125991821289,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7663125991821289,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,77.0,46.0,31.0
2088,2088,74.0,0.0,1.5,4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,504.0,0.7663125991821289,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7663125991821289,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,77.0,46.0,31.0
2089,2089,77.0,0.0,1.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,504.0,0.7663125991821289,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7663125991821289,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,77.0,46.0,31.0
2090,2090,58.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,505.0,0.7678300738334656,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7678300738334656,0.4,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
2091,2091,79.0,1.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,505.5,0.7685887813568115,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7685887813568115,0.6000000000000001,0.3999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
2092,2092,77.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,505.75,0.7689681053161621,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7689681053161621,0.7000000000000001,0.29999999999999993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
2093,2093,75.0,2.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,506.0,0.7693474888801575,0.5905511811023622,0.348750697501395,0.20595513631972145,0.7693474888801575,0.8,0.19999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
2094,2094,74.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,506.5,0.7701061964035034,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7701061964035034,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
2095,2095,72.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,507.0,0.7708649635314941,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7708649635314941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
2096,2096,70.0,3.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,507.5,0.7716236710548401,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7716236710548401,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
2097,2097,70.0,0.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,508.0,0.772382378578186,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.772382378578186,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
2098,2098,79.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,508.5,0.7731411457061768,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7731411457061768,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
2099,2099,51.0,1.0,2.0,4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,509.0,0.7738998532295227,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.7738998532295227,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,79.0,51.0,28.0
2100,2100,63.0,1.0,2.0,4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,509.0,0.7738998532295227,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7738998532295227,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,51.0,28.0
2101,2101,70.0,1.0,1.5,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,509.0,0.7738998532295227,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7738998532295227,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,79.0,51.0,28.0
2102,2102,79.0,1.0,1.5,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,509.0,0.7738998532295227,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7738998532295227,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,79.0,51.0,28.0
2103,2103,77.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,510.5,0.7761760354042053,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7761760354042053,1.25,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
2104,2104,62.0,3.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,511.0,0.7769347429275513,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7769347429275513,1.6666666666666665,1.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,62.0,19.0
2105,2105,81.0,3.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,511.0,0.7769347429275513,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7769347429275513,1.6666666666666665,1.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,62.0,19.0
2106,2106,82.0,3.5,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,511.5,0.7776934504508972,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.7776934504508972,1.3333333333333333,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
2107,2107,64.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,512.0,0.7784522175788879,0.5039370078740157,0.25395250790501583,0.127976066975756,0.7784522175788879,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,64.0,3.0
2108,2108,67.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,512.0,0.7784522175788879,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7784522175788879,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,64.0,3.0
2109,2109,72.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,512.5,0.7792109251022339,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7792109251022339,0.5,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
2110,2110,65.0,1.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,513.0,0.7799696326255798,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7799696326255798,1.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,65.0,9.0
2111,2111,74.0,1.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,513.0,0.7799696326255798,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7799696326255798,1.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,65.0,9.0
2112,2112,82.0,1.5,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,513.5,0.7807283997535706,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.7807283997535706,2.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
2113,2113,64.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,514.0,0.7814871072769165,0.5039370078740157,0.25395250790501583,0.127976066975756,0.7814871072769165,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,64.0,3.0
2114,2114,67.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,514.0,0.7814871072769165,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7814871072769165,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,64.0,3.0
2115,2115,72.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,514.5,0.7822458148002625,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7822458148002625,0.5,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
2116,2116,65.0,3.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,515.0,0.7830045819282532,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7830045819282532,1.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,65.0,9.0
2117,2117,74.0,3.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,515.0,0.7830045819282532,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7830045819282532,1.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,65.0,9.0
2118,2118,82.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,515.5,0.7837632894515991,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.7837632894515991,2.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
2119,2119,67.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,516.0,0.7845219969749451,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7845219969749451,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,67.0,10.0
2120,2120,70.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,516.0,0.7845219969749451,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7845219969749451,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,67.0,10.0
2121,2121,77.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,516.0,0.7845219969749451,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7845219969749451,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,67.0,10.0
2122,2122,69.0,1.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,517.0,0.7860394716262817,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7860394716262817,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,69.0,7.0
2123,2123,72.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,517.0,0.7860394716262817,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7860394716262817,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,69.0,7.0
2124,2124,76.0,1.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,517.0,0.7860394716262817,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7860394716262817,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,69.0,7.0
2125,2125,75.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,517.5,0.7867981791496277,0.5905511811023622,0.348750697501395,0.20595513631972145,0.7867981791496277,1.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
2126,2126,70.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,518.0,0.7875568866729736,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7875568866729736,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,70.0,4.0
2127,2127,74.0,2.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,518.0,0.7875568866729736,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7875568866729736,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,70.0,4.0
2128,2128,74.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,518.5,0.7883156538009644,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7883156538009644,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
2129,2129,75.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,519.0,0.7890743613243103,0.5905511811023622,0.348750697501395,0.20595513631972145,0.7890743613243103,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
2130,2130,77.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,519.5,0.7898330688476562,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7898330688476562,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
2131,2131,79.0,0.0,1.5,4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,520.0,0.7905917763710022,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7905917763710022,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
2132,2132,55.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,520.5,0.7913505434989929,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.7913505434989929,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
2133,2133,67.0,1.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,521.0,0.7921092510223389,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7921092510223389,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
2134,2134,65.0,1.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,521.5,0.7928679585456848,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7928679585456848,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,65.0,16.0
2135,2135,81.0,1.5,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,521.5,0.7928679585456848,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7928679585456848,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,65.0,16.0
2136,2136,83.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,521.75,0.7932473421096802,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.7932473421096802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
2137,2137,63.0,2.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,522.0,0.7936267256736755,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7936267256736755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,63.0,21.0
2138,2138,84.0,2.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,522.0,0.7936267256736755,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.7936267256736755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,63.0,21.0
2139,2139,86.0,2.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,522.25,0.7940060496330261,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.7940060496330261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
2140,2140,51.0,2.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,522.5,0.7943854331970215,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.7943854331970215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,87.0,51.0,36.0
2141,2141,87.0,2.5,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,522.5,0.7943854331970215,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.7943854331970215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,87.0,51.0,36.0
2142,2142,86.0,2.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,522.75,0.7947648167610168,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.7947648167610168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
2143,2143,63.0,3.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,523.0,0.7951441407203674,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7951441407203674,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,63.0,21.0
