,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.presto,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1116,1116,55.0,0.0,0.5,3,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,522.0,0.9207746386528015,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9207746386528015,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,55.0,46.0,9.0
1117,1117,57.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,522.5,0.9216549396514893,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.9216549396514893,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1118,1118,58.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,523.0,0.922535240650177,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.922535240650177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1119,1119,55.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,523.5,0.92341548204422,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.92341548204422,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1120,1120,45.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,524.0,0.9242957830429077,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.9242957830429077,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,52.0,45.0,7.0
1121,1121,48.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,524.0,0.9242957830429077,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.9242957830429077,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,52.0,45.0,7.0
1122,1122,52.0,2.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,524.0,0.9242957830429077,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.9242957830429077,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,52.0,45.0,7.0
1123,1123,53.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,524.5,0.9251760840415955,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.9251760840415955,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1124,1124,46.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,525.0,0.9260563254356384,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.9260563254356384,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,55.0,46.0,9.0
1125,1125,55.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,525.0,0.9260563254356384,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9260563254356384,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,46.0,9.0
1126,1126,58.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,525.5,0.9269366264343262,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.9269366264343262,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1127,1127,48.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,526.0,0.9278169274330139,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.9278169274330139,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,57.0,48.0,9.0
1128,1128,57.0,1.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,526.0,0.9278169274330139,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.9278169274330139,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,57.0,48.0,9.0
1129,1129,53.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,526.5,0.9286971688270569,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.9286971688270569,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1130,1130,36.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,527.0,0.9295774698257446,0.28346456692913385,0.08035216070432141,0.022776990435870635,0.9295774698257446,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,52.0,36.0,16.0
1131,1131,52.0,2.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,527.0,0.9295774698257446,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.9295774698257446,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,36.0,16.0
1132,1132,55.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,527.5,0.9304577708244324,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9304577708244324,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1133,1133,41.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,528.0,0.9313380122184753,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.9313380122184753,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,53.0,41.0,12.0
1134,1134,53.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,528.0,0.9313380122184753,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.9313380122184753,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,41.0,12.0
1135,1135,72.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,529.0,0.9330986142158508,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9330986142158508,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1136,1136,69.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,530.0,0.9348591566085815,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9348591566085815,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1137,1137,65.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,531.0,0.9366196990013123,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9366196990013123,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1138,1138,57.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,532.0,0.9383803009986877,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.9383803009986877,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,63.0,57.0,6.0
1139,1139,63.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,532.0,0.9383803009986877,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.9383803009986877,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,63.0,57.0,6.0
1140,1140,57.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,0.9401408433914185,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.9401408433914185,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,63.0,57.0,6.0
1141,1141,63.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,0.9401408433914185,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.9401408433914185,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,63.0,57.0,6.0
1142,1142,58.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,534.0,0.9419013857841492,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.9419013857841492,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,62.0,58.0,4.0
1143,1143,62.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,534.0,0.9419013857841492,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.9419013857841492,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,62.0,58.0,4.0
1144,1144,77.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,535.0,0.9436619877815247,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.9436619877815247,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1145,1145,74.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,536.0,0.9454225301742554,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9454225301742554,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1146,1146,70.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,537.0,0.9471830725669861,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.9471830725669861,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1147,1147,62.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,538.0,0.9489436745643616,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.9489436745643616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,65.0,62.0,3.0
1148,1148,65.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,538.0,0.9489436745643616,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9489436745643616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,65.0,62.0,3.0
1149,1149,62.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,539.0,0.9507042169570923,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.9507042169570923,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,65.0,62.0,3.0
1150,1150,65.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,539.0,0.9507042169570923,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9507042169570923,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,65.0,62.0,3.0
1151,1151,60.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,540.0,0.952464759349823,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.952464759349823,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,64.0,60.0,4.0
1152,1152,64.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,540.0,0.952464759349823,0.5039370078740157,0.25395250790501583,0.127976066975756,0.952464759349823,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,64.0,60.0,4.0
1153,1153,82.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,541.0,0.9542253613471985,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.9542253613471985,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1154,1154,79.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,542.0,0.9559859037399292,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.9559859037399292,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1155,1155,76.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,543.0,0.9577465057373047,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9577465057373047,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1156,1156,60.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,544.0,0.9595070481300354,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9595070481300354,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,60.0,10.0
1157,1157,70.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,544.0,0.9595070481300354,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.9595070481300354,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,70.0,60.0,10.0
1158,1158,60.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,545.0,0.9612675905227661,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9612675905227661,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,60.0,10.0
1159,1159,70.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,545.0,0.9612675905227661,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.9612675905227661,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,70.0,60.0,10.0
1160,1160,65.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,546.0,0.9630281925201416,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9630281925201416,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,69.0,65.0,4.0
1161,1161,69.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,546.0,0.9630281925201416,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9630281925201416,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,69.0,65.0,4.0
1162,1162,77.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,546.5,0.9639084339141846,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.9639084339141846,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1163,1163,76.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,547.0,0.9647887349128723,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9647887349128723,0.2,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1164,1164,77.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,547.5,0.9656690359115601,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.9656690359115601,0.4,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1165,1165,81.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,548.0,0.966549277305603,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.966549277305603,0.6000000000000001,0.3999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1166,1166,84.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,548.5,0.9674295783042908,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.9674295783042908,0.8,0.19999999999999996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1167,1167,60.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,549.0,0.9683098793029785,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9683098793029785,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,70.0,60.0,10.0
1168,1168,67.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,549.0,0.9683098793029785,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9683098793029785,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,70.0,60.0,10.0
1169,1169,70.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,549.0,0.9683098793029785,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.9683098793029785,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,70.0,60.0,10.0
1170,1170,82.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,549.5,0.9691901206970215,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.9691901206970215,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1171,1171,81.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,550.0,0.9700704216957092,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.9700704216957092,0.2,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1172,1172,82.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,550.5,0.970950722694397,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.970950722694397,0.4,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1173,1173,79.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,551.0,0.9718309640884399,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.9718309640884399,0.6000000000000001,0.3999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1174,1174,76.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,551.5,0.9727112650871277,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9727112650871277,0.8,0.19999999999999996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1175,1175,65.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,552.0,0.9735915660858154,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9735915660858154,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,69.0,65.0,4.0
1176,1176,69.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,552.0,0.9735915660858154,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9735915660858154,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,69.0,65.0,4.0
