,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.fp,loudness_direction_basis.f,loudness_direction_basis.loudness_incr,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,tempo_direction_basis.adagio,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1101,1101,74.0,1.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,187.5,0.7944915294647217,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7944915294647217,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,48.0,26.0
1102,1102,72.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,187.75,0.7955508232116699,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7955508232116699,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1103,1103,50.0,2.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.0,0.7966101765632629,0.3937007874015748,0.15500031000062,0.06102374409473228,0.7966101765632629,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,50.0,20.0
1104,1104,67.0,2.0,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.0,0.7966101765632629,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7966101765632629,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,50.0,20.0
1105,1105,70.0,2.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.0,0.7966101765632629,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7966101765632629,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,50.0,20.0
1106,1106,65.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.25,0.7976694703102112,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7976694703102112,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,65.0,4.0
1107,1107,69.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.25,0.7976694703102112,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7976694703102112,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,65.0,4.0
1108,1108,46.0,2.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.5,0.7987288236618042,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.7987288236618042,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,46.0,26.0
1109,1109,69.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.5,0.7987288236618042,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7987288236618042,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,46.0,26.0
1110,1110,72.0,2.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.5,0.7987288236618042,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7987288236618042,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,46.0,26.0
1111,1111,67.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.75,0.7997881174087524,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7997881174087524,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,67.0,3.0
1112,1112,70.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.75,0.7997881174087524,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7997881174087524,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,67.0,3.0
1113,1113,48.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,0.8008474707603455,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.8008474707603455,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,48.0,21.0
1114,1114,65.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,0.8008474707603455,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8008474707603455,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,48.0,21.0
1115,1115,69.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,0.8008474707603455,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8008474707603455,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,48.0,21.0
1116,1116,60.0,0.5,0.875,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.5,0.8029661178588867,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8029661178588867,0.3333333333333333,1.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,60.0,7.0
1117,1117,67.0,0.5,0.125,3,0.0,0.875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.5,0.8029661178588867,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8029661178588867,0.3333333333333333,1.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,60.0,7.0
1118,1118,69.0,0.625,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.625,0.8034957647323608,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8034957647323608,0.5416666666666666,1.4583333333333335,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1119,1119,70.0,0.75,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.75,0.804025411605835,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.804025411605835,0.75,1.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1120,1120,69.0,0.875,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.875,0.8045550584793091,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8045550584793091,0.9583333333333333,1.0416666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1121,1121,64.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190.0,0.805084764957428,0.5039370078740157,0.25395250790501583,0.127976066975756,0.805084764957428,1.1666666666666665,0.8333333333333334,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,64.0,3.0
1122,1122,67.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190.0,0.805084764957428,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.805084764957428,1.1666666666666665,0.8333333333333334,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,64.0,3.0
1123,1123,48.0,1.375,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190.375,0.8066737055778503,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.8066737055778503,1.7916666666666665,0.20833333333333337,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
1124,1124,57.0,1.5,0.16666667,3,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190.5,0.8072034120559692,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8072034120559692,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1125,1125,58.0,1.6666717529296875,0.16666667,3,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190.6666717529297,0.8079096078872681,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8079096078872681,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1126,1126,46.0,1.8333282470703125,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190.8333282470703,0.8086158037185669,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.8086158037185669,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
1127,1127,56.0,2.0,0.16666667,3,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.0,0.8093220591545105,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.8093220591545105,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
1128,1128,57.0,2.1666717529296875,0.16666667,3,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.1666717529297,0.8100282549858093,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8100282549858093,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1129,1129,45.0,2.3333282470703125,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.3333282470703,0.8107344508171082,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.8107344508171082,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
1130,1130,54.0,2.5,0.16666667,3,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.5,0.8114407062530518,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.8114407062530518,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
1131,1131,55.0,2.6666717529296875,0.16666667,3,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.6666717529297,0.8121469020843506,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8121469020843506,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1132,1132,43.0,2.8333282470703125,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.8333282470703,0.8128530979156494,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.8128530979156494,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
1133,1133,41.0,0.0,0.5,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,192.0,0.8135592937469482,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.8135592937469482,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,41.0,29.0
1134,1134,70.0,0.0,0.125,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,192.0,0.8135592937469482,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8135592937469482,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,41.0,29.0
1135,1135,69.0,0.125,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,192.125,0.8140890002250671,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8140890002250671,0.125,0.875,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1136,1136,68.0,0.25,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,192.25,0.8146186470985413,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.8146186470985413,0.25,0.75,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1137,1137,69.0,0.375,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,192.375,0.8151482939720154,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8151482939720154,0.375,0.625,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1138,1138,72.0,0.5,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,192.5,0.8156779408454895,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8156779408454895,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1139,1139,70.0,0.625,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,192.625,0.8162076473236084,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8162076473236084,0.625,0.375,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1140,1140,69.0,0.75,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,192.75,0.8167372941970825,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8167372941970825,0.75,0.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1141,1141,70.0,0.875,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,192.875,0.8172669410705566,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8172669410705566,0.875,0.125,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1142,1142,53.0,1.0,1.5,3,1.0,0.625,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,193.0,0.8177965879440308,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.8177965879440308,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,53.0,19.0
1143,1143,57.0,1.0,0.625,3,1.0,0.625,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,193.0,0.8177965879440308,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8177965879440308,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,53.0,19.0
1144,1144,72.0,1.0,0.625,3,1.0,1.5,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,193.0,0.8177965879440308,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8177965879440308,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,53.0,19.0
1145,1145,60.0,1.625,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,193.625,0.8204449415206909,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8204449415206909,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,60.0,9.0
1146,1146,69.0,1.625,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,193.625,0.8204449415206909,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8204449415206909,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,60.0,9.0
1147,1147,57.0,1.75,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,193.75,0.820974588394165,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.820974588394165,0.2857142857142857,1.7142857142857144,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,57.0,15.0
1148,1148,72.0,1.75,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,193.75,0.820974588394165,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.820974588394165,0.2857142857142857,1.7142857142857144,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,57.0,15.0
1149,1149,60.0,1.875,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,193.875,0.8215042352676392,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8215042352676392,0.5714285714285714,1.4285714285714286,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,60.0,9.0
1150,1150,69.0,1.875,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,193.875,0.8215042352676392,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8215042352676392,0.5714285714285714,1.4285714285714286,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,60.0,9.0
1151,1151,57.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,194.0,0.8220338821411133,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8220338821411133,0.8571428571428571,1.1428571428571428,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,57.0,8.0
1152,1152,65.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,194.0,0.8220338821411133,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8220338821411133,0.8571428571428571,1.1428571428571428,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,57.0,8.0
1153,1153,76.0,0.0,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,195.0,0.8262711763381958,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8262711763381958,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1154,1154,74.0,0.125,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,195.125,0.8268008232116699,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8268008232116699,0.125,0.875,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1155,1155,73.0,0.25,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,195.25,0.8273305296897888,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8273305296897888,0.25,0.75,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
1156,1156,74.0,0.375,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,195.375,0.8278601765632629,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8278601765632629,0.375,0.625,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1157,1157,77.0,0.5,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,195.5,0.8283898234367371,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8283898234367371,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
