,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1062,1062,62,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194.3333282470703,0.8794726729393005,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8794726729393005,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,59.0,6.0
1063,1063,65,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194.3333282470703,0.8794726729393005,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8794726729393005,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,59.0,6.0
1064,1064,59,2.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194.6666717529297,0.8809792995452881,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8809792995452881,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,59.0,6.0
1065,1065,62,2.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194.6666717529297,0.8809792995452881,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8809792995452881,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,59.0,6.0
1066,1066,65,2.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194.6666717529297,0.8809792995452881,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8809792995452881,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,59.0,6.0
1067,1067,68,0.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195.0,0.8824858665466309,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.8824858665466309,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1068,1068,60,0.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195.3333282470703,0.8839924335479736,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8839924335479736,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,60.0,9.0
1069,1069,65,0.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195.3333282470703,0.8839924335479736,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8839924335479736,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,60.0,9.0
1070,1070,69,0.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195.3333282470703,0.8839924335479736,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8839924335479736,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,60.0,9.0
1071,1071,60,0.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195.6666717529297,0.8854990601539612,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8854990601539612,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,60.0,5.0
1072,1072,65,0.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195.6666717529297,0.8854990601539612,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8854990601539612,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,60.0,5.0
1073,1073,60,1.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.0,0.887005627155304,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.887005627155304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,60.0,9.0
1074,1074,65,1.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.0,0.887005627155304,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.887005627155304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,60.0,9.0
1075,1075,69,1.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.0,0.887005627155304,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.887005627155304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,60.0,9.0
1076,1076,60,1.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.3333282470703,0.8885121941566467,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8885121941566467,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,60.0,9.0
1077,1077,65,1.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.3333282470703,0.8885121941566467,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8885121941566467,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,60.0,9.0
1078,1078,69,1.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.3333282470703,0.8885121941566467,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8885121941566467,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,60.0,9.0
1079,1079,60,1.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.6666717529297,0.890018880367279,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.890018880367279,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,60.0,9.0
1080,1080,65,1.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.6666717529297,0.890018880367279,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.890018880367279,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,60.0,9.0
1081,1081,69,1.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.6666717529297,0.890018880367279,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.890018880367279,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,60.0,9.0
1082,1082,83,2.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197.0,0.8915254473686218,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.8915254473686218,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1083,1083,60,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197.3333282470703,0.8930320143699646,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8930320143699646,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,84.0,60.0,24.0
1084,1084,65,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197.3333282470703,0.8930320143699646,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8930320143699646,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,84.0,60.0,24.0
1085,1085,69,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197.3333282470703,0.8930320143699646,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8930320143699646,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,84.0,60.0,24.0
1086,1086,84,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197.3333282470703,0.8930320143699646,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8930320143699646,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,84.0,60.0,24.0
1087,1087,60,2.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197.6666717529297,0.8945386409759521,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8945386409759521,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,60.0,9.0
1088,1088,65,2.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197.6666717529297,0.8945386409759521,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8945386409759521,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,60.0,9.0
1089,1089,69,2.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197.6666717529297,0.8945386409759521,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8945386409759521,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,60.0,9.0
1090,1090,59,0.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.0,0.8960452079772949,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8960452079772949,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,59.0,8.0
1091,1091,65,0.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.0,0.8960452079772949,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8960452079772949,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,59.0,8.0
1092,1092,67,0.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.0,0.8960452079772949,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8960452079772949,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,59.0,8.0
1093,1093,59,0.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.3333282470703,0.8975517749786377,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8975517749786377,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,59.0,8.0
1094,1094,65,0.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.3333282470703,0.8975517749786377,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8975517749786377,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,59.0,8.0
1095,1095,67,0.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.3333282470703,0.8975517749786377,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8975517749786377,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,59.0,8.0
1096,1096,59,0.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.6666717529297,0.8990584015846252,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8990584015846252,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,59.0,8.0
1097,1097,65,0.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.6666717529297,0.8990584015846252,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8990584015846252,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,59.0,8.0
1098,1098,67,0.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.6666717529297,0.8990584015846252,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8990584015846252,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,59.0,8.0
1099,1099,60,1.0,0.33333334,3,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.0,0.900564968585968,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.900564968585968,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,81.0,60.0,21.0
1100,1100,65,1.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.0,0.900564968585968,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.900564968585968,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,81.0,60.0,21.0
1101,1101,67,1.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.0,0.900564968585968,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.900564968585968,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,81.0,60.0,21.0
1102,1102,77,1.0,0.0,3,0.0,0.3333333333333144,0.0,1.0,3.0,1.0,1.0,0.0,0.0,199.0,0.900564968585968,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.900564968585968,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,81.0,60.0,21.0
1103,1103,79,1.0,1.5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.0,0.900564968585968,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.900564968585968,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,4.0,81.0,60.0,21.0
1104,1104,79,1.0,0.0,3,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,199.0,0.900564968585968,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.900564968585968,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,4.0,81.0,60.0,21.0
1105,1105,81,1.0,0.0,3,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,199.0,0.900564968585968,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.900564968585968,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,81.0,60.0,21.0
1106,1106,60,1.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.3333282470703,0.9020715355873108,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9020715355873108,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,60.0,7.0
1107,1107,65,1.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.3333282470703,0.9020715355873108,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9020715355873108,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,60.0,7.0
1108,1108,67,1.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.3333282470703,0.9020715355873108,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9020715355873108,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,60.0,7.0
1109,1109,60,1.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.6666717529297,0.9035781621932983,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9035781621932983,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,60.0,7.0
1110,1110,65,1.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.6666717529297,0.9035781621932983,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9035781621932983,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,60.0,7.0
1111,1111,67,1.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.6666717529297,0.9035781621932983,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9035781621932983,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,60.0,7.0
1112,1112,60,2.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.0,0.9050847291946411,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9050847291946411,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,60.0,10.0
1113,1113,64,2.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.0,0.9050847291946411,0.5039370078740157,0.25395250790501583,0.127976066975756,0.9050847291946411,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,60.0,10.0
1114,1114,70,2.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.0,0.9050847291946411,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.9050847291946411,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,60.0,10.0
1115,1115,60,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.3333282470703,0.9065912961959839,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9065912961959839,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,60.0,10.0
1116,1116,64,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.3333282470703,0.9065912961959839,0.5039370078740157,0.25395250790501583,0.127976066975756,0.9065912961959839,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,60.0,10.0
1117,1117,70,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.3333282470703,0.9065912961959839,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.9065912961959839,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,60.0,10.0
1118,1118,77,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.5,0.9073446393013,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.9073446393013,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1119,1119,60,2.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.6666717529297,0.9080979228019714,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9080979228019714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,60.0,10.0
