,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,loudness_direction_basis.loudness_incr,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1571,1571,84.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.625,0.7728328108787537,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.7728328108787537,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1572,1572,63.0,0.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.6666717529297,0.7729618549346924,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7729618549346924,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
1573,1573,82.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.75,0.7732198238372803,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.7732198238372803,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1574,1574,65.0,0.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.8333282470703,0.7734777927398682,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7734777927398682,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1575,1575,81.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.875,0.7736068367958069,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7736068367958069,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1576,1576,62.0,1.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.0,0.7739937901496887,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7739937901496887,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,62.0,20.0
1577,1577,82.0,1.0,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.0,0.7739937901496887,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.7739937901496887,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,62.0,20.0
1578,1578,65.0,1.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.1666717529297,0.774509847164154,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.774509847164154,0.2222222222222222,0.7777777777777778,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1579,1579,70.0,1.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.3333282470703,0.7750257849693298,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7750257849693298,0.4444444444444444,0.5555555555555556,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1580,1580,65.0,1.5,0.16666667,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.5,0.7755417823791504,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7755417823791504,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,65.0,21.0
1581,1581,86.0,1.5,0.25,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.5,0.7755417823791504,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.7755417823791504,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,65.0,21.0
1582,1582,62.0,1.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.6666717529297,0.776057779788971,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.776057779788971,0.8888888888888888,0.11111111111111116,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1583,1583,65.0,1.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.8333282470703,0.7765737771987915,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7765737771987915,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1584,1584,58.0,0.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.0,0.7770897746086121,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7770897746086121,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,58.0,19.0
1585,1585,77.0,0.0,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.0,0.7770897746086121,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7770897746086121,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,58.0,19.0
1586,1586,62.0,0.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.1666717529297,0.7776057720184326,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7776057720184326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1587,1587,65.0,0.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.3333282470703,0.7781217694282532,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7781217694282532,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1588,1588,58.0,0.5,0.16666667,2,0.0,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.5,0.7786377668380737,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7786377668380737,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,58.0,24.0
1589,1589,82.0,0.5,0.375,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.5,0.7786377668380737,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.7786377668380737,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,58.0,24.0
1590,1590,62.0,0.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.6666717529297,0.7791537642478943,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7791537642478943,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1591,1591,65.0,0.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.8333282470703,0.7796697616577148,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7796697616577148,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1592,1592,74.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.875,0.7797987461090088,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7797987461090088,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1593,1593,57.0,1.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,251.0,0.7801857590675354,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7801857590675354,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,57.0,20.0
1594,1594,75.0,1.0,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,251.0,0.7801857590675354,0.5905511811023622,0.348750697501395,0.20595513631972145,0.7801857590675354,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,57.0,20.0
1595,1595,77.0,1.0,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,251.0,0.7801857590675354,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7801857590675354,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,57.0,20.0
1596,1596,60.0,1.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,251.1666717529297,0.780701756477356,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.780701756477356,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1597,1597,65.0,1.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,251.3333282470703,0.7812177538871765,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7812177538871765,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1598,1598,57.0,1.5,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,251.5,0.7817337512969971,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7817337512969971,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,57.0,15.0
1599,1599,72.0,1.5,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,251.5,0.7817337512969971,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7817337512969971,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,57.0,15.0
1600,1600,60.0,1.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,251.6666717529297,0.7822497487068176,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7822497487068176,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1601,1601,65.0,1.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,251.8333282470703,0.7827657461166382,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7827657461166382,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1602,1602,51.0,0.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.0,0.7832817435264587,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.7832817435264587,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,75.0,51.0,24.0
1603,1603,72.0,0.0,0.0,2,0.0,0.1666666666666572,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,252.0,0.7832817435264587,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7832817435264587,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,75.0,51.0,24.0
1604,1604,74.0,0.0,0.0,2,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,252.0,0.7832817435264587,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7832817435264587,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,75.0,51.0,24.0
1605,1605,75.0,0.0,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.0,0.7832817435264587,0.5905511811023622,0.348750697501395,0.20595513631972145,0.7832817435264587,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,75.0,51.0,24.0
1606,1606,53.0,0.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.1666717529297,0.7837977409362793,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.7837977409362793,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1607,1607,57.0,0.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.3333282470703,0.7843137383460999,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7843137383460999,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1608,1608,51.0,0.5,0.16666667,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.5,0.7848297357559204,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.7848297357559204,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,51.0,23.0
1609,1609,74.0,0.5,0.125,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.5,0.7848297357559204,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7848297357559204,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,51.0,23.0
1610,1610,72.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.625,0.7852166891098022,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7852166891098022,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1611,1611,53.0,0.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.6666717529297,0.785345733165741,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.785345733165741,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1612,1612,70.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.75,0.7856037020683289,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7856037020683289,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1613,1613,57.0,0.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.8333282470703,0.7858616709709167,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7858616709709167,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1614,1614,69.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.875,0.7859907150268555,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7859907150268555,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1615,1615,50.0,1.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,253.0,0.7863777279853821,0.3937007874015748,0.15500031000062,0.06102374409473228,0.7863777279853821,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,50.0,20.0
1616,1616,70.0,1.0,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,253.0,0.7863777279853821,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7863777279853821,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,50.0,20.0
1617,1617,53.0,1.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,253.1666717529297,0.7868937253952026,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.7868937253952026,0.2222222222222222,0.7777777777777778,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1618,1618,58.0,1.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,253.3333282470703,0.7874096632003784,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7874096632003784,0.4444444444444444,0.5555555555555556,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1619,1619,53.0,1.5,0.16666667,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,253.5,0.7879257202148438,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.7879257202148438,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,53.0,21.0
1620,1620,74.0,1.5,0.25,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,253.5,0.7879257202148438,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7879257202148438,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,53.0,21.0
1621,1621,50.0,1.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,253.6666717529297,0.7884417176246643,0.3937007874015748,0.15500031000062,0.06102374409473228,0.7884417176246643,0.8888888888888888,0.11111111111111116,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
1622,1622,46.0,1.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,253.8333282470703,0.7889576554298401,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.7889576554298401,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
1623,1623,50.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,254.0,0.7894737124443054,0.3937007874015748,0.15500031000062,0.06102374409473228,0.7894737124443054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
1624,1624,77.0,0.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,254.1666717529297,0.789989709854126,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.789989709854126,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1625,1625,75.0,0.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,254.3333282470703,0.7905056476593018,0.5905511811023622,0.348750697501395,0.20595513631972145,0.7905056476593018,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1626,1626,74.0,0.5,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,254.5,0.7910216450691223,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7910216450691223,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
