,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,loudness_direction_basis.loudness_decr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
836,836,56.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,258.0,0.8190476298332214,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.8190476298332214,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,56.0,44.0,12.0
837,837,43.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,259.0,0.8222222328186035,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.8222222328186035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,55.0,43.0,12.0
838,838,55.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,259.0,0.8222222328186035,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8222222328186035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,43.0,12.0
839,839,41.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,260.0,0.8253968358039856,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.8253968358039856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,53.0,41.0,12.0
840,840,53.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,260.0,0.8253968358039856,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.8253968358039856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,41.0,12.0
841,841,39.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,261.0,0.8285714387893677,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.8285714387893677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,51.0,39.0,12.0
842,842,51.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,261.0,0.8285714387893677,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.8285714387893677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,39.0,12.0
843,843,67.0,1.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262.0,0.8317460417747498,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8317460417747498,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,82.0,67.0,15.0
844,844,82.0,1.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262.0,0.8317460417747498,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.8317460417747498,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,82.0,67.0,15.0
845,845,63.0,1.333343505859375,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262.3333435058594,0.832804262638092,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.832804262638092,0.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,79.0,63.0,16.0
846,846,79.0,1.333343505859375,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262.3333435058594,0.832804262638092,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.832804262638092,0.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,79.0,63.0,16.0
847,847,65.0,1.666656494140625,0.33333334,3,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262.6666564941406,0.8338624238967896,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8338624238967896,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.0,65.0,15.0
848,848,80.0,1.666656494140625,0.33333334,3,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262.6666564941406,0.8338624238967896,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8338624238967896,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,80.0,65.0,15.0
849,849,67.0,2.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,263.0,0.8349206447601318,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8349206447601318,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,82.0,67.0,15.0
850,850,82.0,2.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,263.0,0.8349206447601318,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.8349206447601318,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,82.0,67.0,15.0
851,851,63.0,2.333343505859375,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,263.3333435058594,0.8359788656234741,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8359788656234741,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,79.0,63.0,16.0
852,852,79.0,2.333343505859375,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,263.3333435058594,0.8359788656234741,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8359788656234741,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,79.0,63.0,16.0
853,853,65.0,2.666656494140625,0.33333334,3,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,263.6666564941406,0.8370370268821716,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8370370268821716,1.6666666666666665,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.0,65.0,15.0
854,854,80.0,2.666656494140625,0.33333334,3,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,263.6666564941406,0.8370370268821716,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8370370268821716,1.6666666666666665,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,80.0,65.0,15.0
855,855,67.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,264.0,0.8380952477455139,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8380952477455139,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,82.0,67.0,15.0
856,856,82.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,264.0,0.8380952477455139,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.8380952477455139,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,82.0,67.0,15.0
857,857,68.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,265.0,0.841269850730896,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.841269850730896,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,84.0,68.0,16.0
858,858,84.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,265.0,0.841269850730896,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.841269850730896,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,84.0,68.0,16.0
859,859,65.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,266.0,0.8444444537162781,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8444444537162781,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.0,65.0,15.0
860,860,80.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,266.0,0.8444444537162781,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8444444537162781,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,80.0,65.0,15.0
861,861,34.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,267.0,0.8476190567016602,0.2677165354330709,0.07167214334428669,0.019187817903194862,0.8476190567016602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,46.0,34.0,12.0
862,862,46.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,267.0,0.8476190567016602,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.8476190567016602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,46.0,34.0,12.0
863,863,65.0,1.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,268.0,0.8507936596870422,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8507936596870422,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.0,65.0,15.0
864,864,80.0,1.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,268.0,0.8507936596870422,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8507936596870422,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,80.0,65.0,15.0
865,865,62.0,1.333343505859375,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,268.3333435058594,0.8518518805503845,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8518518805503845,0.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.0,62.0,15.0
866,866,77.0,1.333343505859375,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,268.3333435058594,0.8518518805503845,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8518518805503845,0.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,77.0,62.0,15.0
867,867,63.0,1.666656494140625,0.33333334,3,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,268.6666564941406,0.852910041809082,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.852910041809082,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,79.0,63.0,16.0
868,868,79.0,1.666656494140625,0.33333334,3,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,268.6666564941406,0.852910041809082,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.852910041809082,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,79.0,63.0,16.0
869,869,65.0,2.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,269.0,0.8539682626724243,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8539682626724243,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.0,65.0,15.0
870,870,80.0,2.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,269.0,0.8539682626724243,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8539682626724243,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,80.0,65.0,15.0
871,871,62.0,2.333343505859375,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,269.3333435058594,0.8550264835357666,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8550264835357666,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.0,62.0,15.0
872,872,77.0,2.333343505859375,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,269.3333435058594,0.8550264835357666,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8550264835357666,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,77.0,62.0,15.0
873,873,63.0,2.666656494140625,0.33333334,3,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,269.6666564941406,0.8560846447944641,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8560846447944641,1.6666666666666665,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,79.0,63.0,16.0
874,874,79.0,2.666656494140625,0.33333334,3,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,269.6666564941406,0.8560846447944641,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8560846447944641,1.6666666666666665,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,79.0,63.0,16.0
875,875,65.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,270.0,0.8571428656578064,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8571428656578064,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.0,65.0,15.0
876,876,80.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,270.0,0.8571428656578064,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8571428656578064,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,80.0,65.0,15.0
877,877,67.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,271.0,0.8603174686431885,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8603174686431885,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,82.0,67.0,15.0
878,878,82.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,271.0,0.8603174686431885,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.8603174686431885,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,82.0,67.0,15.0
879,879,63.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,272.0,0.8634920716285706,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8634920716285706,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,79.0,63.0,16.0
880,880,79.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,272.0,0.8634920716285706,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8634920716285706,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,79.0,63.0,16.0
881,881,55.0,0.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,273.0,0.8666666746139526,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8666666746139526,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,75.0,55.0,20.0
882,882,75.0,0.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,273.0,0.8666666746139526,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8666666746139526,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,75.0,55.0,20.0
883,883,58.0,0.333343505859375,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,273.3333435058594,0.8677248954772949,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8677248954772949,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
884,884,63.0,0.666656494140625,0.33333334,3,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,273.6666564941406,0.8687830567359924,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8687830567359924,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
885,885,55.0,1.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,274.0,0.8698412775993347,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8698412775993347,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,87.0,55.0,32.0
886,886,87.0,1.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,274.0,0.8698412775993347,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.8698412775993347,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,87.0,55.0,32.0
887,887,58.0,1.333343505859375,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,274.3333435058594,0.870899498462677,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.870899498462677,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
888,888,63.0,1.666656494140625,0.33333334,3,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,274.6666564941406,0.8719576597213745,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8719576597213745,1.5,0.5000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
889,889,55.0,2.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,275.0,0.8730158805847168,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8730158805847168,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,87.0,55.0,32.0
890,890,87.0,2.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,275.0,0.8730158805847168,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.8730158805847168,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,87.0,55.0,32.0
891,891,58.0,2.333343505859375,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,275.3333435058594,0.8740741014480591,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8740741014480591,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
892,892,63.0,2.666656494140625,0.33333334,3,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,275.6666564941406,0.8751322627067566,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8751322627067566,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
893,893,56.0,0.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,276.0,0.8761904835700989,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.8761904835700989,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,86.0,56.0,30.0
894,894,84.0,0.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,276.0,0.8761904835700989,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8761904835700989,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,86.0,56.0,30.0
