,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1822,1822,74.0,1.0,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.0,0.765333354473114,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.765333354473114,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1823,1823,72.0,1.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.125,0.765666663646698,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.765666663646698,0.5625,0.4375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1824,1824,71.0,1.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.25,0.765999972820282,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.765999972820282,0.625,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1825,1825,74.0,1.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.375,0.7663333415985107,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7663333415985107,0.6875,0.3125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1826,1826,79.0,1.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.5,0.7666666507720947,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7666666507720947,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1827,1827,77.0,1.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.625,0.7670000195503235,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7670000195503235,0.8125,0.1875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1828,1828,74.0,1.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.75,0.7673333287239075,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7673333287239075,0.875,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1829,1829,71.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.875,0.7676666378974915,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.7676666378974915,0.9375,0.0625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1830,1830,52.0,0.0,1.5,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.0,0.7680000066757202,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7680000066757202,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,70.0,52.0,18.0
1831,1831,55.0,0.0,1.5,2,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.0,0.7680000066757202,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.7680000066757202,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,70.0,52.0,18.0
1832,1832,58.0,0.0,1.5,2,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.0,0.7680000066757202,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7680000066757202,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,70.0,52.0,18.0
1833,1833,60.0,0.0,1.5,2,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.0,0.7680000066757202,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7680000066757202,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,70.0,52.0,18.0
1834,1834,70.0,0.0,0.125,2,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.0,0.7680000066757202,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7680000066757202,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,70.0,52.0,18.0
1835,1835,69.0,0.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.125,0.7683333158493042,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7683333158493042,0.0625,0.9375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1836,1836,72.0,0.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.25,0.768666684627533,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.768666684627533,0.125,0.875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1837,1837,70.0,0.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.375,0.7689999938011169,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7689999938011169,0.1875,0.8125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1838,1838,74.0,0.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.5,0.7693333625793457,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7693333625793457,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1839,1839,72.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.625,0.7696666717529297,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7696666717529297,0.3125,0.6875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1840,1840,70.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.75,0.7699999809265137,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7699999809265137,0.375,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1841,1841,69.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.875,0.7703333497047424,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7703333497047424,0.4375,0.5625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1842,1842,67.0,1.0,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.0,0.7706666588783264,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7706666588783264,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1843,1843,65.0,1.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.125,0.7710000276565552,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7710000276565552,0.5625,0.4375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1844,1844,64.0,1.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.25,0.7713333368301392,0.5039370078740157,0.25395250790501583,0.127976066975756,0.7713333368301392,0.625,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
1845,1845,67.0,1.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.375,0.7716666460037231,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7716666460037231,0.6875,0.3125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1846,1846,72.0,1.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.5,0.7720000147819519,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7720000147819519,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1847,1847,70.0,1.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.625,0.7723333239555359,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7723333239555359,0.8125,0.1875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1848,1848,67.0,1.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.75,0.7726666927337646,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7726666927337646,0.875,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1849,1849,64.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.875,0.7730000019073486,0.5039370078740157,0.25395250790501583,0.127976066975756,0.7730000019073486,0.9375,0.0625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
1850,1850,45.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,290.0,0.7733333110809326,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.7733333110809326,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
1851,1851,65.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,290.25,0.7739999890327454,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7739999890327454,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1852,1852,84.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,290.5,0.7746666669845581,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.7746666669845581,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1853,1853,84.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,290.75,0.7753333449363708,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.7753333449363708,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1854,1854,46.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,291.0,0.7760000228881836,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.7760000228881836,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
1855,1855,67.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,291.25,0.7766666412353516,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7766666412353516,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1856,1856,86.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,291.5,0.7773333191871643,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.7773333191871643,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
1857,1857,86.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,291.75,0.777999997138977,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.777999997138977,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
1858,1858,60.0,0.0,1.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,292.0,0.7786666750907898,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7786666750907898,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,60.0,24.0
1859,1859,84.0,0.0,0.5,2,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,292.0,0.7786666750907898,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.7786666750907898,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,60.0,24.0
1860,1860,69.0,0.5,0.5,2,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,292.5,0.7799999713897705,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7799999713897705,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,69.0,3.0
1861,1861,72.0,0.5,0.75,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,292.5,0.7799999713897705,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7799999713897705,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,69.0,3.0
1862,1862,70.0,1.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.0,0.781333327293396,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.781333327293396,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1863,1863,74.0,1.25,0.0625,2,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.25,0.7820000052452087,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7820000052452087,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1864,1864,72.0,1.3125,0.0625,2,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.3125,0.7821666598320007,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7821666598320007,0.5416666666666666,0.45833333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1865,1865,71.0,1.375,0.0625,2,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.375,0.7823333144187927,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.7823333144187927,0.5833333333333333,0.41666666666666674,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1866,1866,72.0,1.4375,0.0625,2,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.4375,0.7825000286102295,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7825000286102295,0.625,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1867,1867,61.0,1.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.5,0.7826666831970215,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.7826666831970215,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,61.0,13.0
1868,1868,74.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.5,0.7826666831970215,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7826666831970215,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,61.0,13.0
1869,1869,76.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.75,0.7833333611488342,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7833333611488342,0.8333333333333333,0.16666666666666674,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1870,1870,62.0,0.0,1.5,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.0,0.7839999794960022,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7839999794960022,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,77.0,62.0,15.0
1871,1871,65.0,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.0,0.7839999794960022,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7839999794960022,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,77.0,62.0,15.0
1872,1872,67.0,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.0,0.7839999794960022,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7839999794960022,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,77.0,62.0,15.0
1873,1873,71.0,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.0,0.7839999794960022,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.7839999794960022,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,77.0,62.0,15.0
1874,1874,77.0,0.0,0.125,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.0,0.7839999794960022,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7839999794960022,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,77.0,62.0,15.0
1875,1875,76.0,0.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.125,0.784333348274231,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.784333348274231,0.0625,0.9375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1876,1876,79.0,0.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.25,0.7846666574478149,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7846666574478149,0.125,0.875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1877,1877,77.0,0.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.375,0.7850000262260437,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7850000262260437,0.1875,0.8125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1878,1878,81.0,0.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.5,0.7853333353996277,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7853333353996277,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1879,1879,79.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.625,0.7856666445732117,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7856666445732117,0.3125,0.6875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1880,1880,77.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.75,0.7860000133514404,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7860000133514404,0.375,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1881,1881,76.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.875,0.7863333225250244,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7863333225250244,0.4375,0.5625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1882,1882,74.0,1.0,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,295.0,0.7866666913032532,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7866666913032532,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
