,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
2451,2451,61.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,464.0,0.9169960618019104,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.9169960618019104,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,61.0,49.0,12.0
2452,2452,69.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,465.0,0.9189723134040833,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9189723134040833,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,79.0,69.0,10.0
2453,2453,73.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,465.0,0.9189723134040833,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.9189723134040833,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,69.0,10.0
2454,2454,76.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,465.0,0.9189723134040833,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9189723134040833,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,79.0,69.0,10.0
2455,2455,79.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,465.0,0.9189723134040833,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.9189723134040833,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,79.0,69.0,10.0
2456,2456,50.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,466.0,0.9209486246109009,0.3937007874015748,0.15500031000062,0.06102374409473228,0.9209486246109009,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,50.0,12.0
2457,2457,62.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,466.0,0.9209486246109009,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.9209486246109009,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,50.0,12.0
2458,2458,66.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,467.0,0.9229248762130737,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.9229248762130737,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,78.0,66.0,12.0
2459,2459,69.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,467.0,0.9229248762130737,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9229248762130737,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,78.0,66.0,12.0
2460,2460,74.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,467.0,0.9229248762130737,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9229248762130737,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,78.0,66.0,12.0
2461,2461,78.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,467.0,0.9229248762130737,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.9229248762130737,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,78.0,66.0,12.0
2462,2462,55.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,468.0,0.9249011874198914,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9249011874198914,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,55.0,7.0
2463,2463,62.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,468.0,0.9249011874198914,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.9249011874198914,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,55.0,7.0
2464,2464,71.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,468.5,0.9258893132209778,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.9258893132209778,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
2465,2465,70.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,469.0,0.926877498626709,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.926877498626709,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
2466,2466,71.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,469.5,0.9278656244277954,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.9278656244277954,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
2467,2467,56.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,470.0,0.9288537502288818,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.9288537502288818,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,56.0,9.0
2468,2468,65.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,470.0,0.9288537502288818,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.9288537502288818,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,56.0,9.0
2469,2469,74.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,470.5,0.9298418760299683,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9298418760299683,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
2470,2470,73.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,471.0,0.9308300614356995,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.9308300614356995,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
2471,2471,74.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,471.5,0.9318181872367859,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9318181872367859,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
2472,2472,57.0,0.0,0.25,4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,472.0,0.9328063130378723,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.9328063130378723,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,57.0,12.0
2473,2473,69.0,0.0,2.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,472.0,0.9328063130378723,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9328063130378723,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,57.0,12.0
2474,2474,66.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,472.25,0.9333003759384155,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.9333003759384155,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
2475,2475,62.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,472.5,0.9337944388389587,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.9337944388389587,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
2476,2476,66.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,472.75,0.9342885613441467,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.9342885613441467,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
2477,2477,57.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,473.0,0.9347826242446899,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.9347826242446899,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
2478,2478,66.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,473.25,0.9352766871452332,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.9352766871452332,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
2479,2479,62.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,473.5,0.9357707500457764,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.9357707500457764,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
2480,2480,66.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,473.75,0.9362648129463196,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.9362648129463196,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
2481,2481,57.0,2.0,0.25,4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,474.0,0.9367588758468628,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.9367588758468628,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,57.0,19.0
2482,2482,76.0,2.0,2.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,474.0,0.9367588758468628,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9367588758468628,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,57.0,19.0
2483,2483,67.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,474.25,0.937252938747406,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.937252938747406,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
2484,2484,61.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,474.5,0.937747061252594,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.937747061252594,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
2485,2485,67.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,474.75,0.9382411241531372,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9382411241531372,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
2486,2486,57.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,475.0,0.9387351870536804,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.9387351870536804,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
2487,2487,67.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,475.25,0.9392292499542236,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9392292499542236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
2488,2488,61.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,475.5,0.9397233128547668,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.9397233128547668,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
2489,2489,67.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,475.75,0.9402173757553101,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9402173757553101,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
2490,2490,50.0,0.0,1.0,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,476.0,0.9407114386558533,0.3937007874015748,0.15500031000062,0.06102374409473228,0.9407114386558533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,50.0,24.0
2491,2491,62.0,0.0,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,476.0,0.9407114386558533,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.9407114386558533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,50.0,24.0
2492,2492,74.0,0.0,0.25,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,476.0,0.9407114386558533,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9407114386558533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,50.0,24.0
2493,2493,78.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,476.25,0.9412055611610413,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.9412055611610413,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
2494,2494,74.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,476.5,0.9416996240615845,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9416996240615845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
2495,2495,73.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,476.75,0.9421936869621277,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.9421936869621277,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
2496,2496,47.0,1.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,477.0,0.9426877498626709,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.9426877498626709,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,47.0,24.0
2497,2497,59.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,477.0,0.9426877498626709,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.9426877498626709,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,47.0,24.0
2498,2498,71.0,1.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,477.0,0.9426877498626709,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.9426877498626709,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,47.0,24.0
2499,2499,74.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,477.25,0.9431818127632141,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9431818127632141,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
2500,2500,71.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,477.5,0.9436758756637573,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.9436758756637573,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
2501,2501,69.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,477.75,0.9441699385643005,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9441699385643005,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
2502,2502,43.0,2.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,478.0,0.9446640610694885,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.9446640610694885,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,43.0,24.0
2503,2503,55.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,478.0,0.9446640610694885,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9446640610694885,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,43.0,24.0
2504,2504,67.0,2.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,478.0,0.9446640610694885,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9446640610694885,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,43.0,24.0
2505,2505,71.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,478.25,0.9451581239700317,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.9451581239700317,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
2506,2506,67.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,478.5,0.945652186870575,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.945652186870575,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
2507,2507,66.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,478.75,0.9461462497711182,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.9461462497711182,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
2508,2508,40.0,3.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,479.0,0.9466403126716614,0.31496062992125984,0.0992001984003968,0.03124415697650293,0.9466403126716614,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,64.0,40.0,24.0
2509,2509,52.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,479.0,0.9466403126716614,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.9466403126716614,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,64.0,40.0,24.0
2510,2510,64.0,3.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,479.0,0.9466403126716614,0.5039370078740157,0.25395250790501583,0.127976066975756,0.9466403126716614,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,64.0,40.0,24.0
2511,2511,67.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,479.25,0.9471343755722046,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9471343755722046,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
